date,station_id,latitude,longitude,elevation,soil_moisture_5cm,LST_modis,NDVI_modis,s1_vv,s1_vh,s1_vv_dB,s1_vh_dB,s2_b2,s2_b3,s2_b4,s2_b8,s2_b11,s2_b12,elev,slope,aspect,SMAP_sm_am,SMAP_sm_pm,SMAP_qual_am,SMAP_qual_pm,rain_mm,precip_mm,precip_mm_mask,elev_mask,slope_mask,aspect_mask,LST_modis_interp,LST_modis_mask,NDVI_modis_mask,s1_vv_interp,s1_vv_mask,s1_vh_interp,s1_vh_mask,s2_b2_interp,s2_b2_mask,s2_b3_interp,s2_b3_mask,s2_b4_interp,s2_b4_mask,s2_b8_interp,s2_b8_mask,s2_b11_interp,s2_b11_mask,s2_b12_interp,s2_b12_mask,SMAP_sm_am_interp,SMAP_sm_am_mask,SMAP_sm_pm_interp,SMAP_sm_pm_mask,NDVI_modis_smooth,DOY,rain_3d,SM_prev,NDVI,NDMI,MSI,SAR_ratio,SAR_diff,slope_norm,SMAP_prev,NDVI_mask,NDMI_mask,MSI_mask,SAR_ratio_mask,SAR_diff_mask,SMAP_prev_mask
2014-05-20,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,292.6830206463196,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.0,0.0,1,1,1,1,292.6830206463196,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,140,0.0,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,,1,1,1,1,1,0
2014-05-21,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,292.6830206463196,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.0,0.0,1,1,1,1,292.6830206463196,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,141,0.0,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-22,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,292.6830206463196,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.0,0.0,1,1,1,1,292.6830206463196,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,142,0.0,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-23,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,292.6830206463196,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,1.2,1.2,1,1,1,1,292.6830206463196,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,143,1.2,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-24,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,292.6830206463196,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.0,0.0,1,1,1,1,292.6830206463196,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,144,1.2,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-25,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,292.6830206463196,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.1,0.1,1,1,1,1,292.6830206463196,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,145,1.3,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-26,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,295.2262971274686,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.0,0.0,1,1,1,1,295.2262971274686,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,146,0.1,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-27,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,295.2262971274686,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.0,0.0,1,1,1,1,295.2262971274686,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,147,0.1,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-28,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,295.2262971274686,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,6.6,6.6,1,1,1,1,295.2262971274686,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,148,6.6,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
2014-05-29,USCRN_Corvallis_10_SSW,44.4185,-123.3257,95.0,,295.2262971274686,,0.10699375856965002,0.027737427067853704,,,0.03490468579434227,0.06010448292068888,0.06486999677663895,0.22474814044489572,0.21638863446547094,0.13330823484075036,96.22243390222215,4.196361837860103,124.40754770948496,0.4529985785484314,0.4344674348831177,,,0.2,0.2,1,1,1,1,295.2262971274686,1,0,0.10699375856965002,0,0.027737427067853704,0,0.03490468579434227,0,0.06010448292068888,0,0.06486999677663895,0,0.22474814044489572,0,0.21638863446547094,0,0.13330823484075036,0,0.4529985785484314,1,0.4344674348831177,0,-0.0,149,6.8,,0.5520308403405094,0.0189499186077228,0.9628050049140479,3.8573786352970876,0.07925633150179631,0.04662624264289003,0.4529985785484314,1,1,1,1,1,1
