station_id,date,policy,y_true,y_pred_mean,y_pred_seed_sd
ECE_BBG_Lost_Meadow,2026-07-20,as_routed,0.0549268131868131,0.12261157482862468,0.0019775083589045435
ECE_BBG_Lost_Meadow,2026-07-20,auto_hard,0.0549268131868131,0.12261157482862468,0.0019775083589045435
ECE_BBG_Lost_Meadow,2026-07-20,c0_only,0.0549268131868131,0.25818911790847776,0.0037811219337698346
ECE_BBG_Lost_Meadow,2026-07-20,c1_only,0.0549268131868131,0.12261157482862468,0.0019775083589045435
ECE_BBG_Lost_Meadow,2026-07-21,as_routed,0.0505587234042553,0.12178883701562877,0.001686255153339568
ECE_BBG_Lost_Meadow,2026-07-21,auto_hard,0.0505587234042553,0.12178883701562877,0.001686255153339568
ECE_BBG_Lost_Meadow,2026-07-21,c0_only,0.0505587234042553,0.2572816669940948,0.003784958681150443
ECE_BBG_Lost_Meadow,2026-07-21,c1_only,0.0505587234042553,0.12178883701562877,0.001686255153339568
ECE_BBG_Lost_Meadow,2026-07-22,as_routed,0.0502995698924731,0.1214442059397697,0.0013063332287937214
ECE_BBG_Lost_Meadow,2026-07-22,auto_hard,0.0502995698924731,0.1214442059397697,0.0013063332287937214
ECE_BBG_Lost_Meadow,2026-07-22,c0_only,0.0502995698924731,0.25761582255363463,0.0037979296054172725
ECE_BBG_Lost_Meadow,2026-07-22,c1_only,0.0502995698924731,0.1214442059397697,0.0013063332287937214
ECE_BBG_Lost_Meadow,2026-07-23,as_routed,0.0593396929824561,0.13070819377899165,0.0011935067260618415
ECE_BBG_Lost_Meadow,2026-07-23,auto_hard,0.0593396929824561,0.13070819377899165,0.0011935067260618415
ECE_BBG_Lost_Meadow,2026-07-23,c0_only,0.0593396929824561,0.2578214824199676,0.004263576411343847
ECE_BBG_Lost_Meadow,2026-07-23,c1_only,0.0593396929824561,0.13070819377899165,0.0011935067260618415
ECE_BBG_Lost_Meadow,2026-07-24,as_routed,0.0549417721518987,0.13208746016025538,0.0011257867540458485
ECE_BBG_Lost_Meadow,2026-07-24,auto_hard,0.0549417721518987,0.13208746016025538,0.0011257867540458485
ECE_BBG_Lost_Meadow,2026-07-24,c0_only,0.0549417721518987,0.2596178948879242,0.004196208879957448
ECE_BBG_Lost_Meadow,2026-07-24,c1_only,0.0549417721518987,0.13208746016025538,0.0011257867540458485
ECE_BBG_Lost_Meadow,2026-07-25,as_routed,0.055304576659038894,0.1296660095453262,0.0013790041334456806
ECE_BBG_Lost_Meadow,2026-07-25,auto_hard,0.055304576659038894,0.1296660095453262,0.0013790041334456806
ECE_BBG_Lost_Meadow,2026-07-25,c0_only,0.055304576659038894,0.25965449810028074,0.0042031754616841215
ECE_BBG_Lost_Meadow,2026-07-25,c1_only,0.055304576659038894,0.1296660095453262,0.0013790041334456806
ECE_BBG_Lost_Meadow,2026-07-26,as_routed,0.05433018433179719,0.1494482964277267,0.0028814904724350997
ECE_BBG_Lost_Meadow,2026-07-26,auto_hard,0.05433018433179719,0.1494482964277267,0.0028814904724350997
ECE_BBG_Lost_Meadow,2026-07-26,c0_only,0.05433018433179719,0.2636399388313293,0.0039175831699799985
ECE_BBG_Lost_Meadow,2026-07-26,c1_only,0.05433018433179719,0.1494482964277267,0.0028814904724350997
ECE_BBG_Lost_Meadow,2026-07-27,as_routed,0.0521190687361419,0.1460716217756271,0.003195792200741936
ECE_BBG_Lost_Meadow,2026-07-27,auto_hard,0.0521190687361419,0.1460716217756271,0.003195792200741936
ECE_BBG_Lost_Meadow,2026-07-27,c0_only,0.0521190687361419,0.26162957549095156,0.004203347953503577
ECE_BBG_Lost_Meadow,2026-07-27,c1_only,0.0521190687361419,0.1460716217756271,0.003195792200741936
ECE_BBG_Lost_Meadow,2026-07-28,as_routed,0.050072545454545404,0.0973772600293159,0.002527407238610746
ECE_BBG_Lost_Meadow,2026-07-28,auto_hard,0.050072545454545404,0.0973772600293159,0.002527407238610746
ECE_BBG_Lost_Meadow,2026-07-28,c0_only,0.050072545454545404,0.2625866055488586,0.0048376510874789565
ECE_BBG_Lost_Meadow,2026-07-28,c1_only,0.050072545454545404,0.0973772600293159,0.002527407238610746
ECE_BBG_Lost_Meadow,2026-07-29,as_routed,0.0528323717948717,0.09188332259654994,0.0019937623162481254
ECE_BBG_Lost_Meadow,2026-07-29,auto_hard,0.0528323717948717,0.09188332259654994,0.0019937623162481254
ECE_BBG_Lost_Meadow,2026-07-29,c0_only,0.0528323717948717,0.2623093545436859,0.004686750281584957
ECE_BBG_Lost_Meadow,2026-07-29,c1_only,0.0528323717948717,0.09188332259654994,0.0019937623162481254
ECE_BBG_Lost_Meadow,2026-07-30,as_routed,0.05129839743589739,0.09084034413099284,0.0016749225642243653
ECE_BBG_Lost_Meadow,2026-07-30,auto_hard,0.05129839743589739,0.09084034413099284,0.0016749225642243653
ECE_BBG_Lost_Meadow,2026-07-30,c0_only,0.05129839743589739,0.26012581586837763,0.004060238970668321
ECE_BBG_Lost_Meadow,2026-07-30,c1_only,0.05129839743589739,0.09084034413099284,0.0016749225642243653
ECE_BBG_Lost_Meadow,2026-07-31,as_routed,0.046370032051282,0.08919349312782285,0.001691841924228058
ECE_BBG_Lost_Meadow,2026-07-31,auto_hard,0.046370032051282,0.08919349312782285,0.001691841924228058
ECE_BBG_Lost_Meadow,2026-07-31,c0_only,0.046370032051282,0.2582648515701294,0.004291026172275515
ECE_BBG_Lost_Meadow,2026-07-31,c1_only,0.046370032051282,0.08919349312782285,0.001691841924228058
ECE_BBG_Lost_Meadow,2026-08-02,as_routed,0.0576785714285714,0.08951963037252422,0.0017530558970817929
ECE_BBG_Lost_Meadow,2026-08-02,auto_hard,0.0576785714285714,0.08951963037252422,0.0017530558970817929
ECE_BBG_Lost_Meadow,2026-08-02,c0_only,0.0576785714285714,0.2587291181087493,0.00416138544345138
ECE_BBG_Lost_Meadow,2026-08-02,c1_only,0.0576785714285714,0.08951963037252422,0.0017530558970817929
ECE_BBG_Lost_Meadow,2026-08-03,as_routed,0.0606471571906354,0.08827937245368953,0.0014885214908041432
ECE_BBG_Lost_Meadow,2026-08-03,auto_hard,0.0606471571906354,0.08827937245368953,0.0014885214908041432
ECE_BBG_Lost_Meadow,2026-08-03,c0_only,0.0606471571906354,0.25823475122451783,0.00423480334975394
ECE_BBG_Lost_Meadow,2026-08-03,c1_only,0.0606471571906354,0.08827937245368953,0.0014885214908041432
ECE_BBG_Lost_Meadow,2026-08-04,as_routed,0.056203125,0.08751876801252362,0.0012894837392746362
ECE_BBG_Lost_Meadow,2026-08-04,auto_hard,0.056203125,0.08751876801252362,0.0012894837392746362
ECE_BBG_Lost_Meadow,2026-08-04,c0_only,0.056203125,0.25819649100303643,0.004243528236647621
ECE_BBG_Lost_Meadow,2026-08-04,c1_only,0.056203125,0.08751876801252362,0.0012894837392746362
ECE_BBG_Lost_Meadow,2026-08-05,as_routed,0.052001912568306,0.08762663006782528,0.0012544474223671644
ECE_BBG_Lost_Meadow,2026-08-05,auto_hard,0.052001912568306,0.08762663006782528,0.0012544474223671644
ECE_BBG_Lost_Meadow,2026-08-05,c0_only,0.052001912568306,0.25795699357986446,0.004286036419272047
ECE_BBG_Lost_Meadow,2026-08-05,c1_only,0.052001912568306,0.08762663006782528,0.0012544474223671644
ECE_BBG_Lost_Meadow,2026-08-06,as_routed,0.0570457055214723,0.08706542402505871,0.0014413655344769675
ECE_BBG_Lost_Meadow,2026-08-06,auto_hard,0.0570457055214723,0.08706542402505871,0.0014413655344769675
ECE_BBG_Lost_Meadow,2026-08-06,c0_only,0.0570457055214723,0.2581781566143036,0.004361004009794486
ECE_BBG_Lost_Meadow,2026-08-06,c1_only,0.0570457055214723,0.08706542402505871,0.0014413655344769675
ECE_BBG_Lost_Meadow,2026-08-07,as_routed,0.05475,0.08600290268659588,0.0017210416545828308
ECE_BBG_Lost_Meadow,2026-08-07,auto_hard,0.05475,0.08600290268659588,0.0017210416545828308
ECE_BBG_Lost_Meadow,2026-08-07,c0_only,0.05475,0.25757929682731623,0.004548920276584424
ECE_BBG_Lost_Meadow,2026-08-07,c1_only,0.05475,0.08600290268659588,0.0017210416545828308
ECE_BBG_Lost_Meadow,2026-08-08,as_routed,0.0535694352159468,0.08626935034990305,0.0017088343597491688
ECE_BBG_Lost_Meadow,2026-08-08,auto_hard,0.0535694352159468,0.08626935034990305,0.0017088343597491688
ECE_BBG_Lost_Meadow,2026-08-08,c0_only,0.0535694352159468,0.2571588158607483,0.004647770895195018
ECE_BBG_Lost_Meadow,2026-08-08,c1_only,0.0535694352159468,0.08626935034990305,0.0017088343597491688
ECE_BBG_Lost_Meadow,2026-08-09,as_routed,0.05574653179190749,0.08558254688978192,0.0017796986194784157
ECE_BBG_Lost_Meadow,2026-08-09,auto_hard,0.05574653179190749,0.08558254688978192,0.0017796986194784157
ECE_BBG_Lost_Meadow,2026-08-09,c0_only,0.05574653179190749,0.256608447432518,0.004672097167861677
ECE_BBG_Lost_Meadow,2026-08-09,c1_only,0.05574653179190749,0.08558254688978192,0.0017796986194784157
ECE_BBG_Lost_Meadow,2026-08-10,as_routed,0.0859767857142857,0.0855054810643196,0.0018479069935765304
ECE_BBG_Lost_Meadow,2026-08-10,auto_hard,0.0859767857142857,0.0855054810643196,0.0018479069935765304
ECE_BBG_Lost_Meadow,2026-08-10,c0_only,0.0859767857142857,0.2564127117395401,0.0046836583402964736
ECE_BBG_Lost_Meadow,2026-08-10,c1_only,0.0859767857142857,0.0855054810643196,0.0018479069935765304
ECE_BBG_Lost_Meadow,2026-08-11,as_routed,0.0645365145228215,0.0854543790221214,0.0018784337474116032
ECE_BBG_Lost_Meadow,2026-08-11,auto_hard,0.0645365145228215,0.0854543790221214,0.0018784337474116032
ECE_BBG_Lost_Meadow,2026-08-11,c0_only,0.0645365145228215,0.25687843561172485,0.004702892431343036
ECE_BBG_Lost_Meadow,2026-08-11,c1_only,0.0645365145228215,0.0854543790221214,0.0018784337474116032
ECE_BBG_Lost_Meadow,2026-08-12,as_routed,0.0612023255813953,0.0852904319763183,0.0018840589355109602
ECE_BBG_Lost_Meadow,2026-08-12,auto_hard,0.0612023255813953,0.0852904319763183,0.0018840589355109602
ECE_BBG_Lost_Meadow,2026-08-12,c0_only,0.0612023255813953,0.2567535251379013,0.004707225417646942
ECE_BBG_Lost_Meadow,2026-08-12,c1_only,0.0612023255813953,0.0852904319763183,0.0018840589355109602
ECE_BBG_Lost_Meadow,2026-08-13,as_routed,0.0665254838709677,0.08606746494770046,0.002064279030218494
ECE_BBG_Lost_Meadow,2026-08-13,auto_hard,0.0665254838709677,0.08606746494770046,0.002064279030218494
ECE_BBG_Lost_Meadow,2026-08-13,c0_only,0.0665254838709677,0.25784070789813995,0.005187653069171736
ECE_BBG_Lost_Meadow,2026-08-13,c1_only,0.0665254838709677,0.08606746494770046,0.002064279030218494
ECE_BBG_Lost_Meadow,2026-08-14,as_routed,0.0650526143790849,0.08616005629301068,0.0021937650025369705
ECE_BBG_Lost_Meadow,2026-08-14,auto_hard,0.0650526143790849,0.08616005629301068,0.0021937650025369705
ECE_BBG_Lost_Meadow,2026-08-14,c0_only,0.0650526143790849,0.2579749405384063,0.005133302931553517
ECE_BBG_Lost_Meadow,2026-08-14,c1_only,0.0650526143790849,0.08616005629301068,0.0021937650025369705
ECE_BBG_Lost_Meadow,2026-08-15,as_routed,0.062510465116279,0.08614903092384336,0.00230384405958131
ECE_BBG_Lost_Meadow,2026-08-15,auto_hard,0.062510465116279,0.08614903092384336,0.00230384405958131
ECE_BBG_Lost_Meadow,2026-08-15,c0_only,0.062510465116279,0.262024587392807,0.0049192837328978865
ECE_BBG_Lost_Meadow,2026-08-15,c1_only,0.062510465116279,0.08614903092384336,0.00230384405958131
